7804414000969,루이스 펠리페 에드워즈 샤도네이 2021,0,0,Chile - White,Chile,Chardonnay,,Luis Felipe Edwards Chardonnay 2021,,,2022-04-01 20:42:57,0
7804414000969,루이스 펠리페 에드워즈 쇼비뇽 블랑 2021,0,0,Chile - White,Chile,,,Luis Felipe Edwards Sauvignon Blanc 2021,,,2022-10-04 16:48:28,9
3547102222000,엠 드 미누티 엠 로제 2020,0,48000,France - Rose,France,Blend,,M de Minuty M Rose 2020,,,2022-03-17 19:41:56,4
7800582409979,메종 르로이 부르고뉴 블랑 2016,0,0,France - White,France,Blend,,Maison Leroy Bourgogne Blanc 2016,,,2022-03-01 16:52:44,0
2087852259860,메종 르로이 부르고뉴 블랑 2017,0,420000,France - White,France,,,Maison Leroy Bourgogne Blanc 2017,,,2022-12-08 15:17:26,4
2052661907196,메종 MC 티리에 알리고떼 뒤 자르데 블랑 2020,0,185000,France - White,France,,,Maison MC Thiriet Aligote du Jardin 2020,,,2022-06-07 17:11:09,0
8001935064503,마르케제 안티노리 바디아 아 파시나노 끼안티 클라시코 그랑 셀레찌오네 2019,0,0,Italy - Red,Italy,,,Marchesi Antinori Badia a Passignano Chianti Classico Gran Selezione 2019,,,2022-10-11 15:44:22,1
8001935114505,마르케제 안티노리 키안티 클라시코 리제르바 테누타 티냐넬로 2018,0,99000,Italy - Red,Italy,Sangiovese,,Marchesi Antinori Chianti Classico Riserva Tenuta Tignanello 2018,,,2022-03-01 18:05:23,4
2006943329220,마르케제 안티노리 티냐넬로 토스카나 2016,0,0,Italy - Red,Italy,,,Marchesi Antinori Tignanello Toscana 2016,,,2022-04-18 17:49:33,1
8001935124504,마르케제 안티노리 티냐넬로 토스카나 2018,0,400000,Italy - Red,Italy,,,Marchesi Antinori Tignanello Toscana 2018,,,2022-04-18 17:48:00,1
8806142721870,마르케제 안티노리 베르멘티노 볼게리 테누타 과도 올 타쏘 2020,0,0,Italy - White,Italy,,,Marchesi Antinori Vermentino Bolgheri Tenuta Guado Al Tasso 2020,,,2022-05-10 14:51:43,0
9418076001394,말보로 썬 쇼비뇽 블랑 2021,0,0,NewZealand - White,NewZealand,Sauvignon Blanc,,Marlborough Sun Sauvignon Blanc 2021,,,2022-11-21 15:56:15,7
9418076004067,말보로 썬 쇼비뇽 블랑 버블 2021,0,0,NewZealand - Sparkling,NewZealand,,,Marlborough Sun Sauvignon Blanc Bubbles 2021,,,2022-11-21 15:33:15,7
698929000395,마틴 밀러스 진,0,0,Whisky,Whisky,,,Martin Miller's Gin,,,2022-06-01 19:45:46,1
2060570811060,마쎄토 토스카나 2018,0,0,Italy - Red,Italy,Merlot,,Masseto Toscana 2018,,,2022-02-28 14:19:07,0
9421906166170,마타페레 쇼비뇽 블랑 2019,0,70000,NewZealand - White,NewZealand,Sauvignon Blanc,,Matapere Sauvignon Blanc 2019,,,2022-11-08 17:26:07,4
703432000142,매튜 조셉 나파밸리 카버네쇼비뇽 2020,0,75000,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Matthew Joseph Napa Valley Cabernet Sauvignon 2020,,,2022-07-27 15:43:50,0
703432000159,매튜 조셉 나파밸리 샤르도네 2019,0,60000,U.S.A - White,U.S.A,Chardonnay,,Matthew Joseph Napa Valley Chardonnay 2019,,,2022-11-22 16:36:17,3
703432000692,마이클 포잔 러시안 리버밸리 샤도네이 2019,0,65000,U.S.A - White,U.S.A,Chardonnay,,Michael Pozzan Russian River Valley Chardonnay 2019,,,2022-07-28 16:13:56,0
3185370000335,모엣 샹동 임페리얼 브룻,0,130000,France - Sparkling,France,Blend,,Moet & Chandon Imperial Brut Champagne,,,2022-03-01 17:15:15,2
3185370074831,모엣 샹동 로제 임페리얼,0,160000,France - Sparkling,France,Blend,,Moet & Chandon Imperial Rose Brut Champagne,,,2022-03-01 17:19:29,2
9336975000303,몰리 두커 블루 아이드 보이 맥라렌 베일 쉬라즈 2021,69300,0,Australia - Red,Australia,Shiraz,,Molly Dooker Blue Eyed Boy Mclaren Vale Shiraz 2021,,,2022-12-13 15:19:54,4
9336975000433,몰리 두커 더 메이터 D 까베르네쇼비뇽 2020,0,0,Australia - Red,Australia,Cabernet Sauvignon,,Molly Dooker The Maitre D Cabernet Sauvignon 2020,,,2022-07-28 15:57:39,0
9336975000044,몰리 두커 투 레프트 피트 쉬라-멜롯-까쇼 2020,0,0,Australia - Red,Australia,Blend,,Molly Dooker Two Left Feet Shiraz-Merlot-Cabernet 2020,,,2022-07-28 15:59:55,0
9336975000037,몰리두커 더 복서 멕라렌 베일 쉬라즈 2020,0,110000,Australia - Red,Australia,Shiraz,,Mollydooker The Boxer Mclaren Vale Shiraz 2020,,,2022-11-29 15:54:34,3
8809795473493,몬테스 알파 카베르네 쇼비뇽 2019,0,69000,Chile - Red,Chile,Cabernet Sauvignon,,Montes Alpha Cabernet Sauvignon 2019,,,2022-02-28 16:12:21,2
8809664116148,몬테스 알파 엠 2018,0,250000,Chile - Red,Chile,Cabernet Sauvignon,,Montes Alpha M Red 2018,,,2022-03-25 18:53:01,2
7804407004677,몽그라스 아우라 멜롯 2020,0,0,Chile - Red,Chile,Merlot,,Montgras Aura Merlot 2020,,,2022-03-01 18:13:12,0
2063152842605,문라이트(배럴 에이지드 스카치 에일),0,50000,Original Beer Company,OB Company,,,Moonlight(Barrel Aged Scotch Ale),,,2022-05-23 22:57:35,1
9421901690045,마운틴 뷰티풀 샤르도네 2019,0,80000,NewZealand - White,NewZealand,Chardonnay,,Mt.Beautiful Chardonnay 2019,,,2022-11-21 15:48:01,2
9421901690021,마운틴 뷰티풀 피노누아 2019,0,110000,NewZealand - Red,NewZealand,Pinot Noir,,Mt.Beautiful Pinot Noir 2019,,,2022-11-21 15:49:13,2
9421901690007,마운틴 뷰티풀 쇼비뇽 블랑 2022,0,66000,NewZealand - White,NewZealand,Chardonnay,,Mt.Beautiful Sauvignon Blanc 2022,,,2022-11-21 15:35:50,4
3431441000385,뮈레 크레망 달자스 프레스티지 브룻,0,0,France - Sparkling,France,,,Mure Cremant d'Alsace  Prestige Brut,,,2022-07-27 15:37:14,0
8437010036064,뮤세움 디노미네이션 드 오리젠 리제르바 2016,0,0,Spain - Red,Spain,Tempranillo,,Museum Reserva 2016,,,2022-02-28 17:00:36,0
810411010334,나베란 까바 브륏 2019,0,0,Spain - Sparkling,Spain,Parellada,,Naveran Cava Vintage Brut 2019,,,2022-03-01 17:25:04,0
7794450008305,니콜라스 카데나 자파타 멘도자 2018,0,0,Argentina - Red,Argentina,,,Nicolas Catena Zapata Mendoza 2018,,,2022-09-07 19:23:38,1
8809879300370,니콜 라마르슈 끌로 드 부조 그랑 크뤼 2020,0,0,France - Red,France,,,Nicole Lamarche Clos de Vougeot Grand CRU 2020,,,2022-10-31 16:26:45,2
8809879300387,니콜 라마르슈 에세죠 그랑 크뤼 2020,0,0,France - Red,France,,,Nicole Lamarche Echezeaux Grand CRU 2020,,,2022-10-31 16:31:50,1
3442320945529,도멘 올리비에 르플뢰브 샤샤뉴몽라쉐 2017,0,280000,France - White,France,Pinot Noir,,Olivier Leflaive Chassagne-Montrachet Blanc 2017,,,2022-03-01 17:05:27,0
8809642311893,올리비에 모젯 끌로 생 미쉘 샤또네프 뒤 파프 루즈 2018,0,120000,France - Red,France,,,Olivier Mousset Clos Saint Michel Chateaunenf du Pape Rouge 2018,,,2022-11-29 16:10:25,4
2009682876697,오퍼스원 나파밸리 레드와인 2018,0,1500000,U.S.A - Red,U.S.A,Blend,,Opus One 2018,,,2022-02-28 14:16:40,0
8802340278772,오린 스위프트 파피용 나파밸리 레드와인 2018,0,0,U.S.A - Red,U.S.A,Blend,,Orin Swift Papillon 2018,,,2022-03-28 22:49:58,0
9415549802601,오이스터 베이 소비뇽블랑 2021,0,70000,NewZealand - White,NewZealand,Sauvignon Blanc,,Oyster Bay Marlborough Savignon Blanc 2021,,,2022-07-08 18:27:05,3
8802340278871,팔레르모 나파밸리 까베르네 소비뇽2018,0,0,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Palermo Napa Valley Cabernet Sauvignon 2018,,,2022-06-24 15:52:50,0
7809537001008,페냐롤렌 도무스 어리어 어퍼 마이포 밸리 까베르네 쇼비뇽 2018,0,0,Chile - Red,Chile,Cabernet Sauvignon,,Penalolen Domus Aurea Upper Maipo Valley Cabernet Sauvignon 2018,,,2022-05-31 18:09:08,1
4062073029735,피터 메르테스 쉬... 잇츠 게부르츠트라미너 2021,12650,0,Germany-White,Germany,,,Peter Mertes Shhh... It's Gewurztraminer 2021,,,2022-12-13 15:30:37,4
4062073011761,피터 메르테스 쉬...잇츠 피노누아 2021,12650,0,Germany-Red,Germany,Pinot Noir,,Peter Mertes Shhh... It's Pinot Noir 2021,,,2022-12-13 15:32:10,4
4003301085352,피터 메르테스 쉬...잇츠 리슬링 2020,12650,0,Germany-White,Germany,Riesling,,Peter Mertes Shhh... It's Riesling 2020,,,2022-12-13 15:27:55,4
2052297801226,피에르 앙리 루조 부르고뉴 꼬뜨 도르 레보 루즈 2018,0,120000,France - Red,France,Pinot Noir,80000,Pierre-Henri Rougeot Bourgogne Cote d'Or 'Les Vaux' 2018,55000,,2022-03-04 15:07:54,0
2032535508698,피에르 앙리 루조 제브레 샹베르땡 '엉 르니야르' 2018,0,0,France - Red,France,,,Pierre-Henri Rougeot Gevrey-Chambertin 'En Reniard' 2018,,,2022-10-06 16:41:37,2
8809488063710,피오체사레 바르바레스코 2017,0,0,Italy - Red,Italy,Nebbiolo,,Pio Cesare Barbaresco 2017,,,2022-03-24 19:57:13,0
8809488063703,피오체사레 바롤로 2017,0,0,Italy - Red,Italy,Nebbiolo,,Pio Cesare Barolo 2017,,,2022-03-24 19:56:01,2
3018334100003,파이퍼 하이직 뀌베 브룻 샴페인,0,150000,France - Sparkling,France,,,Piper-Heidsieck Cuvee Brut Champagne,,,2022-10-11 15:11:21,1
3018333004050,파이퍼 하이직 에센셜 뀌베 리제르바 2016,0,150000,France - Sparkling,France,Blend,,Piper-Heidsieck Essential Cuvee Reservee Extra Brut Champagne 2016,,,2022-03-01 17:03:38,0
3018333002674,파이퍼 하이직 레어 밀레짐 2008,0,550000,France - Sparkling,France,Blend,385000,Piper-Heidsieck Rare Brut Champagne(Millesime) 2008,315000,,2022-03-11 15:47:11,1
8809581266384,뿌삐유 까스티용 2015,0,0,France - Red,France,Blend,,Poupille Castillon 2015,,,2022-02-28 16:57:10,0
8016001000019,프루노토 바롤로 2018,0,110000,Italy - Red,Italy,,,Prunotto Barolo 2018,,,2022-07-06 18:13:45,1
8016001000101,프루노토 모스카토다스티 2021,0,0,Italy - White,Italy,Muscat Blanc,,Prunotto Moscato d'Asti 2021,,,2022-03-30 20:09:34,6
8809706774794,푸에르토 안코나 엘 에네미고 말벡 멘도자 2018,0,65000,Argentina - Red,Argentina,Malbec,,Puerto Ancona El Enemigo Malbec Mendoza 2018,,,2022-07-06 17:59:46,0
2067777805564,퓔리니몽라쉐 '라 가렌느' 2019,0,220000,France - White,France,,,Puligny Montrachet 1er CRU 'La Garenne' 2019,,,2022-06-10 23:00:56,0
652935100067,퍼플 와인 컴퍼니 어스퀘이크 캘리포니아 로디 카버네쇼비뇽 2019,0,95000,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Purple Wine Company Earthquake California Lodi Cabernet Sauvignon 2019,,,2022-07-21 16:37:21,2
083085001025,퀸테사 루터포드 나파밸리 레드 와인 2017,0,600000,U.S.A - Red,U.S.A,Blend,,Quintessa Rutherford Napa Valley Red Wine 2017,,,2022-10-11 16:09:48,1
4840267007550,라다치니 샤르도네 2020,0,0,Moldova - White,Moldova,,,Radacini Chardonnay 2020,,,2022-10-20 16:36:26,6
086754600970,랄슨-제이콥스 나파밸리 카버네쇼비뇽 2017,0,105000,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Ralson-Jacobs Napa Valley Cabernet Sauvignon 2017,,,2022-07-06 18:01:38,0
8807225032302,라미 하이드 빈야드 나파밸리 까르네로스 샤도네이 2017,0,0,U.S.A - White,U.S.A,Chardonnay,,Ramey Hyde Vineyard Napa Valley 'Carneros' Chardonnay 2017,,,2022-06-01 20:38:25,0
087447619422,레이몬드 R 컬렉션 No.3 샤도네이 2019,0,0,U.S.A - White,U.S.A,Chardonnay,,Raymond R Collection Lot No.3 Chardonnay 2019,,,2022-03-15 17:52:01,0
087447552071,레이몬드 R 컬렉션 No.5 필드 블랜드 2020,0,0,U.S.A - Red,U.S.A,Blend,,Raymond R Collection Lot No.5 Field Blend 2020,,,2022-04-04 18:29:48,0
8809714847930,레미 르로이 엑스트라 브륏,0,0,France - Sparkling,France,Blend,,Remi Leroy Extra Brut Champagne,,,2022-03-01 17:05:27,0
8809799332949,흐무와스네 사비니 레 본 블랑 2017,0,155000,France - White,France,,,Remoissenet Pere & Fils Savigny-Les-Beaune 2017,,,2022-06-07 17:08:26,1
3024482295102,레미 마틴 V.S.O.P  꼬냑,0,0,Cognac,Cognac,,,Remy Martin V.S.O.P Cognac,,,2022-06-30 15:53:55,1
2026882219024,르네 부비에 쥬브레 샹베르땡 '레 젠느 루아' 2018,0,0,France - Red,France,,,Rene Bouvier Gevrey Chambertin 'Les Jeunes Rois' 2018,,,2022-05-20 23:59:06,0
2096134620687,르네 부비에 쥬브레 샹베르땡 '레 젠느 루아' 2019,0,195000,France - Red,France,,,Rene Bouviet Gevrey-Chambertin 'Les Jeunes Rois' 2019,,,2022-06-07 17:53:17,1
3700619318684,리저브 드 마랑드 까베르네쇼비뇽 2020,0,0,France - Red,France,Cabernet Sauvignon,,Reserve de Marande Cabernet Sauvignon 2020,,,2022-09-19 17:35:46,0
086003051843,로버트 몬다비 와이너리 나파밸리 카버네쇼비뇽 2019,0,145000,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Robert Mondavi Winery Napa Valley Cabernet Sauvignon 2019,,,2022-07-06 18:05:37,1
8809349618370,룸바우어 카네로스 샤도네이 2020,0,0,U.S.A - White,U.S.A,Chardonnay,,Rombauer Vineyards Carneros Chardonnay 2020,70000,,2022-03-02 16:30:15,0
3185370303405,루이나 블랑 드 블랑 랭스 브룻 샴페인,0,190000,France - Sparkling,France,,,Ruinart Blanc de Blancs Reims Brut Champagne,,,2022-10-06 16:44:36,4
8809581260559,샤또 뚜르 데 장드르 안솔로지아 2016,0,0,France - White,France,,,SCEA de Conti Chateau Tour des Gendres Anthologia 2016,,,2022-08-03 17:53:45,2
8809845680017,33주(산삼주),0,55000,,,,,SSJ산삼주(500ml),,,2022-03-01 18:47:14,1
4400000000011,SMW 모젤 크리스마스 로제,0,0,Germany-Rose,Germany,,,Saar Mosel Christmas Rose ,,,2022-11-29 15:51:56,4
703432000494,세일러스 그레이브 나파밸리 까베르네 소비뇽 2020,0,0,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Sailor's Grave Napa Valley Cabernet Sauvignon 2020,,,2022-06-24 15:50:16,0
2069308633950,살롱 블랑 드 블랑 2006,0,3000000,France - Sparkling,France,Blend,,Salon le Mesnil Blanc de Blancs(Cuvee S) Brut Champagne 2006,,,2022-03-01 17:38:52,1
8802340103142,산타 리타 트리플 C 레드와인 밸리 델 마이포 2018,0,75000,Chile - Red,Chile,Blend,,Santa Rita Triple C Red Wine D.O Valle Del Maipo 2018,,,2022-02-28 16:20:27,0
8809799346847,프랑수와 미쿨스키 뫼르소 2020,0,250000,France - White,France,,,Sarl Francois Mikulski Meursault 2020,,,2022-07-26 14:55:08,0
086003282551,슈레이더 셀러 더블 다이아몬드 오크빌 나파밸리 카버네 쇼비뇽 2019,0,0,U.S.A - Red,U.S.A,,,Schrader Cellars Double Diamond Oakville Napa Valley Cabernet Sauvignon 2019 ,,,2022-11-17 22:35:13,0
860567000307,실버 고스트 나파밸리 까베르네 소비뇽 2018,0,135000,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Silver Ghost Napa Valley Cabernet Sauvignon 2018,,,2022-06-24 15:47:41,0
785214290750,실버 오크 셀러 실버 오크 나파밸리 카버네 쇼비뇽 2017,0,0,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Silver Oak Cellars Silver Oak Napa Valley Cabernet Sauvignon 2017,,,2022-09-07 19:28:54,2
2056907535488,실버라도 카베르네쇼비뇽 2018,0,160000,U.S.A - Red,U.S.A,Cabernet Sauvignon,99000,Silverado Napa Valley Estate Grown Cabernet Sauvignon 2018,,,2022-03-04 15:18:23,0
8802196009988,실버라도 바인버그바인야드 로스 카르네로스 샤도네이 2018,0,95000,U.S.A - White,U.S.A,Chardonnay,68000,Silverado Vineburg Vineyard Los Carneros Chardonnay 2018,53400,,2022-02-28 17:24:41,0
8437000038788,소스페초소 2020,0,55000,Spain - Red,Spain,,,Sospechoso 2020,,,2022-11-29 16:38:52,2
088586011375,스택스 립 핸즈 오브 타임 나파밸리 레드블렌드 2018,0,130000,U.S.A - Red,U.S.A,Blend,,Stag's Leap Hands of Time Napa Valley Red Blend 2018,,,2022-09-19 17:33:41,5
013528800014,스택스 립 쉐이퍼 원포인트파이브 나파밸리 카버네쇼비뇽 2019,0,395000,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Stag's Leap Shafer One Point Five Napa Valley Cabernet Sauvignon 2019,,,2022-09-19 17:52:15,2
088593700200,스택스 립 아르테미스 나파 밸리 카버네 쇼비뇽 2019,0,0,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Stag's Leap Wine Cellars Artemis Napa Valley Cabernet Sauvignon 2019,,,2022-10-11 16:11:54,3
088593450303,스택스 립 카리아 나파밸리 샤도네이 2018,0,180000,U.S.A - White,U.S.A,Chardonnay,,Stag's Leap Wine Cellars Karia Napa Valley Chardonnay 2018,,,2022-09-20 17:21:20,2
051497019761,서브미션 카버네쇼비뇽 2019,0,0,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Submission Cabernet Sauvignon 2019,,,2022-09-19 17:46:51,2
051497068820,서브미션 샤도네이 2019,0,80000,U.S.A - White,U.S.A,Chardonnay,,Submission Chardonnay 2019,,,2022-02-28 16:51:22,2
051497305567,서브미션 피노누아 2020,0,0,U.S.A - Red,U.S.A,Pinot Noir,,Submission Pinot Noir 2020,,,2022-09-19 17:45:43,2
4901777275652,산토리 위스키 히비키 재패니즈 하모니,0,0,Whisky,Japan,,,Suntory Whisky Hibiki Japanese Harmony,,,2022-11-14 16:58:35,6
4901777020313,산토리 위스키 더 야마자키 싱글 몰트 재패니즈 위스키 12년,0,0,Whisky,Japan,,,Suntory Whisky The Yamazaki Single Malt Japanese Whisky Aged 12Years,,,2022-11-14 16:56:11,2
8028003000874,텔루스 시라 2019,0,65000,Italy - Red,Italy,Shiraz,,Tellus Syrah 2019,,,2022-07-08 18:25:16,2
8002366001082,테누타 루체 델라 비테 브루넬로 디 몬탈치노 2017,147400,0,Italy - Red,Italy,,,Tenuta Luce Della Vite Brunello di Montalcino 2017,,,2022-12-13 15:51:37,1
8002366000931,테누타 루체 델라 비테 루첸테 토스카나 2019,44000,0,Italy - Red,Italy,,,Tenuta Luce Della Vite Lucente Toscana 2019,,,2022-12-13 15:45:52,2
8033829960080,테누타 율리세 아마란타 몬테풀치아노 다브루쪼 2019,38500,0,Italy - Red,Italy,Montepulciano,,Tenuta Ulisse Amaranta Montepulciano d'Abruzzo 2019,,,2022-12-13 15:17:41,3
7790975017013,테라자스 알토스 델 플라차 말벡 2018,0,0,Argentina - Red,Argentina,Malbec,,Terrazas Altos del Plata Malbec 2018,,,2022-05-02 18:58:13,0
7790975001487,테라자스 레제르바 말벡 2018,0,65000,Argentina - Red,Argentina,Malbec,,Terrazas Reserva Malbec 2018,,,2022-02-28 16:45:56,3
850270008110,더 아톰 샤도네이 나파밸리 2019,0,0,U.S.A - White,U.S.A,Chardonnay,,The Atom Chardonnay 2019,,,2022-04-12 17:46:34,0
5010327505138,더 발베니 더블 우드 12년,0,0,Whisky,Scotland,,,The Balvenie Double Wood Aged 12Years,,,2022-11-14 16:53:35,3
2082468729745,더 달모어 15년 싱글 몰트 스카치 위스키,0,380000,Whisky,,,,The Dalmore Aged 15Years Single Malt Scotch Whisky,,,2022-07-07 15:30:12,0
9311043053016,토마스 하디 HRB(헤리티지 리저브 빈) 까베르네 쇼비뇽 2018,0,0,Australia - Red,Australia,Cabernet Sauvignon,,Thomas Hardy HRB(Heritage Reserve Bin) Cabernet Sauvignon 2018,,,2022-11-28 14:54:31,1
8809521453096,토마스 모레이 부르고뉴 샤도네이,0,0,France - White,France,Chardonnay,,Thomas Morey Bourgogne Chardonnay 2018,,,2022-03-01 17:16:54,0
8004645402108,토마시 아마로네 델라 발폴리첼라 클리시코 2017,0,0,Italy - Red,Italy,Blend,,Tommasi Amarone Della Valpolicella Classico 2017,60000,,2022-03-02 16:32:14,0
9333343001047,토브렉 우드커터스 쉬라즈 바로사 밸리 2019,0,0,Australia - Red,Australia,Shiraz,,Torbreck Vintners Barossa Valley Woodcutter's Shiraz Barossa Valley 2019,,,2022-05-28 22:11:30,0
8034042630750,또스띠 핑크 모스카토 크리스마스 에디션,0,0,Italy - Sparkling,Italy,,,Tosti Pink Moscato Christmas Edition,,,2022-11-21 15:59:38,18
7790240090154,트라피체 브로켈 말벡 2020,0,0,Argentina - Red,Argentina,Malbec,,Trapiche Broquel Malbec 2020,,,2022-11-21 16:02:10,2
9331727017400,투핸즈 엔젤스 쉐어 쉬라 2020,0,75000,Australia - Red,Australia,Shiraz,,Two Hands Angel's Share Shiraz 2020,,,2022-09-19 17:44:42,4
8809581263642,투핸즈 벨라스 가든 쉬라즈 바로사 밸리 2018,0,0,Australia - Red,Australia,Shiraz,,Two Hands Bella's Garden Shiraz Barossa Valley 2018,,,2022-03-01 18:06:38,0
3442321041992,발렁땅 르플레브 블랑 드 블랑 엑스트라 브륏,0,0,France - Sparkling,France,Blend,,Valentin Leflaive Blanc de Blancs Champagne CV 17 50 Extra Brut,,,2022-03-01 17:12:07,0
7804361000050,발레안디노 메를로 2019,0,0,Chile - Red,Chile,Merlot,,Valle Andino Merlot 2019,,,2022-03-01 18:15:06,0
8809714843376,바소 나파밸리 카버네 쇼비뇽 2018,0,0,U.S.A - Red,U.S.A,Cabernet Sauvignon,,Vaso Napa Valley Cabernet Sauvignon 2018,,,2022-11-21 15:54:12,1
8436028611164,베가 시칠리아 핀티아 2017,84700,150000,Italy - Red,Italy,,,Vega Sicilia Pintia 2017,,,2022-12-13 15:47:29,2
2038796970830,베가 시칠리아 리베라 델 뒤로 우니코 2011,0,0,Spain - Red,Spain,Tempranillo,,Vega Sicilia Ribera del Duero Unico 2011,,,2022-02-28 14:21:04,1
8436014246486,베가 시칠리아 발부에나 5˚ 2017,213400,400000,Italy - Red,Italy,,,Vega Sicilia Valbuena 5˚ 2017,,,2022-12-13 15:40:09,2
3049614003417,뵈브 클리코 로제 브륏,0,180000,France - Sparkling,France,Blend,,Veuve Cliquot Brut Rose Champagne,,,2022-03-01 17:21:26,2
3049610004104,뵈브 클리코 옐로 레이블 브륏,0,150000,France - Sparkling,France,Blend,,Veuve Cliquot Brut(Carte Jaune) Champagne,,,2022-03-01 17:17:24,4
8028114000435,비야 비냐마찌오 끼안티 클라시코 모나리자 그란 셀레치오네 2016,0,95000,Italy - Red,Italy,,,Villa Vignamaggio Chianti Classico Gran Selezione 2016,,,2022-07-06 17:54:39,1
7804606600069,비냐 아팔타구아 엔베로 카르메너르 2019,0,58000,Chile - Red,Chile,,,Vina Apaltagua Envero Carmanere 2019,,,2022-06-15 15:55:41,0
8809369194540,비냐 뷰 마넨 뷰 8 2018,0,0,Chile - Red,Chile,Blend,,Vina Viu Manent Viu 8 2018,,,2022-09-07 19:35:40,0
2071571635180,아스퍼몬트 피노누아 2017,0,90000,Switzerland - Red,Switzerland,Pinot Noir,55000,Vinigma Aspermont Pinot Noir 2017,,,2022-02-28 16:30:44,1
7640319890287,비니그마 샤슬라 2021,0,85000,Switzerland - White,Switzerland,Chasselas,,Vinigma Chasselas 2021,,,2022-06-09 17:45:21,1
7640319890225,비니그마 나누미 소비뇽 블랑 2019,0,95000,Switzerland - White,Switzerland,Sauvignon Blanc,,Vinigma Nanumy Sauvignon Blanc 2019,,,2022-02-28 17:10:50,1
8414398031850,비니 도메네크 방칼 델 보스크 2020,0,68000,Spain - Red,Spain,,,Vinyes Domenech Bancal Del Bosc 2020,,,2022-07-27 15:39:35,0
8007430205007,비테 콜테 스크리마글리오 바롤로 2018,0,110000,Italy - Red,Italy,Nebbiolo,,Vite Colte Scrimaglio Barolo D.O C.G 2018,,,2022-07-27 15:41:57,2
812949024913,로스트 포엣 레드 와인 2019,0,0,U.S.A - Red,U.S.A,Blend,,WINC Lost Poet 2019,,,2022-03-24 19:59:08,0
9416621904084,와이라우 리버 쇼비뇽블랑 2021,0,0,NewZealand - White,NewZealand,Sauvignon Blanc,,Wairau River Sauvignon Blanc 2021,,,2022-03-01 16:54:34,0
8809380369187,월터 핸젤 러시안 리버 밸리 샤도네이 2020,0,0,U.S.A - White,U.S.A,Chardonnay,,Walter Hansel Russian River Valley Chardonnay 2020,,,2022-11-21 17:41:34,1
4029332191022,바인구트 베르나드 휴버 말터딩어 화이트 2019,0,68000,Germany-White,Germany,,,Weingut Bernhard Huber Malterdinger White 2019,,,2022-06-14 20:33:13,0
4022214161038,바인굿 닥터.루젠 모젤 리슬링 2020,0,58000,Germany-White,Germany,Riesling,,Weingut Dr.Loosen Mosel Riesling 2020,,,2022-06-08 16:09:13,0
4029332192012,바인하우스 후버 슈패트부르군더 알테 레벤 2019,0,68000,Germany-Red,Germany,,,Weinhaus Bernhard Huber Spatburgunder Alte Reben 2019,,,2022-06-14 20:28:52,0
089636190002,웬티 모닝 포그 샤도네이 2020,0,0,U.S.A - White,U.S.A,Chardonnay,,Wente Morning Fog Chardonnay Central Coast 2020,,,2022-03-01 16:48:09,0
9418579070019,화이트헤븐 소비뇽블랑 말보로 2021,0,0,NewZealand - White,NewZealand,Sauvignon Blanc,,White Haven Sauvignon Blanc Marborough 2021,,,2022-03-01 16:51:19,0
2069673329861,와일드 터키 레어 브레드,0,200000,Whisky,U.S.A,,,Wild Turkey Rare Bread,,,2022-09-20 23:18:11,2
2013687377301,월롱 블랑 (벨기안 화이트),0,45000,Original Beer Company,OB Company,,,Wollong Blanc (Belgian White),,,2022-05-23 22:55:36,11
8809799348698,얀 뒤리외 러브 앤 피프,0,0,France - White,France,,,Yann Durieux Love and Pif,,,2022-09-07 19:52:39,0
8809799348704,얀 뒤리외 마농 블랑,0,580000,France - White,France,,,Yann Durieux Manon Blanc,,,2022-09-07 19:50:07,2
2048523598909,,0,0,,,,,산삼주Set(200×500ml),,,2022-03-01 18:49:14,0
2096386898575,,0,0,,,,,산삼주Set(500×500ml),,,2022-03-01 18:49:59,0
